epochs,current_epochs,test_id,mode,chunk_gap,n_split_client,n_split_vnf0,n_split_vnf1,n_split_vnf2,n_split_server,n_combiner_client,n_combiner_vnf0,n_combiner_vnf1,n_combiner_vnf2,n_combiner_server,transmision_time,service_time
50,6,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.889,1.8896
50,7,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8928
50,8,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.888,1.8887
50,9,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.894,1.8956
50,10,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.894,1.8948
50,11,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.895,1.8952
50,12,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.896,1.8972
50,13,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.891,1.8917
50,14,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8931
50,15,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.893,1.8933
50,16,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.891,1.8918
50,17,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.993,1.9934
50,18,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.884,1.885
50,19,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.9,1.9011
50,20,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.992,1.993
50,21,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8923
50,22,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8929
50,23,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.994,1.9945
50,24,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.891,1.8919
50,25,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.893,1.8939
50,26,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.889,1.8894
50,27,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.895,1.8955
50,28,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.894,1.8945
50,29,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.89,1.8912
50,30,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.89,1.8909
50,31,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.897,1.898
50,32,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.893
50,33,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8929
50,34,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.893,1.8939
50,35,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.89,1.8911
50,36,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.89,1.8911
50,37,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.895,1.8961
50,38,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.894,1.8944
50,39,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.897,1.8981
50,40,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8929
50,41,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.893,1.8942
50,42,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.892,1.8922
50,43,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.891,1.8921
50,44,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.896,1.8969
50,45,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.899,1.8999
50,46,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.89,1.8914
50,47,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.891,1.8912
50,48,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.986,1.9869
50,49,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.903,1.9035
50,50,1,0,0.002,4,1,1,1,1,1,1,1,1,1,1.99,1.9907
50,1,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.075,2.0762
50,2,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.005,2.0053
50,3,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.996,1.997
50,4,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.994,1.9949
50,5,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.987,1.9883
50,6,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.09,2.09
50,7,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.996,1.9965
50,8,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.986,1.987
50,9,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.98,1.9806
50,10,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.996,1.9971
50,11,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.983,1.9837
50,12,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.999,2.0001
50,13,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.006,2.0069
50,14,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.98,1.9805
50,15,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.993,1.9936
50,16,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.999,1.9998
50,17,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.002,2.0031
50,18,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.995,1.9965
50,19,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.061,2.0613
50,20,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.013,2.0139
50,21,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.989,1.9892
50,22,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.087,2.0899
50,23,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.097,2.0979
50,24,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.014,2.0152
50,25,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.066,2.0666
50,26,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.018,2.0192
50,27,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.982,1.9825
50,28,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.986,1.9866
50,29,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.0,2.0006
50,30,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.086,2.0867
50,31,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.014,2.0147
50,32,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.06,2.0609
50,33,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.999,1.9997
50,34,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.996,1.9972
50,35,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.988,1.9888
50,36,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.995,1.9961
50,37,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.003,2.0039
50,38,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.004,2.0052
50,39,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.07,2.0707
50,40,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.009,2.0096
50,41,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.987,1.9877
50,42,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.992,1.993
50,43,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.086,2.0874
50,44,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.078,2.0809
50,45,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.012,2.0126
50,46,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.985,1.9861
50,47,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.99,1.9905
50,48,1,0,0.002,8,1,1,1,1,1,1,1,1,1,2.004,2.0043
50,49,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.993,1.9942
50,50,1,0,0.002,8,1,1,1,1,1,1,1,1,1,1.993,1.9935
50,1,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.705,2.7053
50,2,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.645,2.6456
50,3,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.699,2.6988
50,4,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.687,2.688
50,5,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.704,2.7048
50,6,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.778,2.7786
50,7,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.693,2.694
50,8,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.624,2.6246
50,9,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.676,2.6772
50,10,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.609,2.6094
50,11,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.688,2.6885
50,12,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.677,2.6783
50,13,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.7,2.7005
50,14,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.696,2.6963
50,15,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.69,2.6902
50,16,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.782,2.7842
50,17,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.688,2.689
50,18,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.692,2.6922
50,19,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.627,2.6273
50,20,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.588,2.5889
50,21,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.679,2.6798
50,22,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.68,2.6808
50,23,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.691,2.6917
50,24,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.688,2.6888
50,25,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.621,2.6214
50,26,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.677,2.6774
50,27,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.705,2.7063
50,28,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.684,2.6846
50,29,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.716,2.7164
50,30,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.764,2.765
50,31,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.696,2.6967
50,32,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.688,2.689
50,33,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.694,2.6945
50,34,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.689,2.6917
50,35,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.714,2.7139
50,36,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.779,2.7799
50,37,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.709,2.7099
50,38,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.687,2.6873
50,39,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.693,2.6938
50,40,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.692,2.6933
50,41,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.688,2.6885
50,42,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.689,2.6897
50,43,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.691,2.692
50,44,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.627,2.6276
50,45,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.678,2.6786
50,46,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.6,2.6006
50,47,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.669,2.6702
50,48,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.605,2.6063
50,49,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.684,2.6845
50,50,1,0,0.002,16,1,1,1,1,1,1,1,1,1,2.689,2.6897
50,1,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.365,4.3661
50,2,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.379,4.38
50,3,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.403,4.4036
50,4,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.376,4.3768
50,5,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.397,4.3981
50,6,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.394,4.3946
50,7,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.49,4.4901
50,8,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.422,4.4231
50,9,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.456,4.4564
50,10,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.396,4.3965
50,11,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.395,4.3953
50,12,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.311,4.312
50,13,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.476,4.4765
50,14,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.392,4.3925
50,15,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.395,4.3957
50,16,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.394,4.3951
50,17,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.492,4.4933
50,18,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.487,4.4873
50,19,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.394,4.3949
50,20,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.389,4.3915
50,21,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.317,4.3197
50,22,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.372,4.3725
50,23,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.393,4.3941
50,24,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.39,4.3911
50,25,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.406,4.4065
50,26,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.385,4.3856
50,27,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.404,4.4052
50,28,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.379,4.3798
50,29,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.408,4.4088
50,30,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.468,4.4689
50,31,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.396,4.397
50,32,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.409,4.4089
50,33,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.495,4.496
50,34,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.392,4.3923
50,35,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.496,4.4963
50,36,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.498,4.4987
50,37,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.39,4.3905
50,38,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.486,4.4868
50,39,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.486,4.4868
50,40,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.387,4.3878
50,41,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.484,4.4848
50,42,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.329,4.3293
50,43,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.364,4.3642
50,44,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.401,4.4016
50,45,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.395,4.3958
50,46,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.389,4.3896
50,47,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.423,4.4241
50,48,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.366,4.3666
50,49,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.471,4.4719
50,50,1,0,0.002,32,1,1,1,1,1,1,1,1,1,4.399,4.4003
50,1,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.686,5.6867
50,2,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.61,5.6101
50,3,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.715,5.7162
50,4,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.66,5.6605
50,5,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.678,5.6784
50,6,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.708,5.7094
50,7,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.61,5.611
50,8,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.614,5.6142
50,9,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.668,5.6685
50,10,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.676,5.6771
50,11,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.733,5.7333
50,12,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.649,5.6494
50,13,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.586,5.5863
50,14,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.632,5.6331
50,15,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.604,5.6045
50,16,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.665,5.6661
50,17,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.773,5.7797
50,18,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.676,5.677
50,19,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.789,5.7896
50,20,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.756,5.7574
50,21,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.749,5.7509
50,22,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.59,5.5907
50,23,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.633,5.6339
50,24,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.649,5.6495
50,25,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.728,5.7292
50,26,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.663,5.6634
50,27,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.63,5.6304
50,28,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.648,5.6483
50,29,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.626,5.627
50,30,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.602,5.603
50,31,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.594,5.5951
50,32,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.741,5.7417
50,33,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.652,5.6525
50,34,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.638,5.639
50,35,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.702,5.7031
50,36,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.675,5.6753
50,37,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.7,5.7005
50,38,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.701,5.7018
50,39,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.686,5.6864
50,40,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.701,5.7018
50,41,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.691,5.6919
50,42,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.733,5.7332
50,43,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.594,5.5946
50,44,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.644,5.6448
50,45,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.604,5.6048
50,46,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.734,5.7351
50,47,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.695,5.6953
50,48,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.584,5.5842
50,49,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.644,5.6443
50,50,1,0,0.002,64,1,1,1,1,1,1,1,1,1,5.687,5.6876
