mode,test id,chunk gap,epochs current,epochs,n_split_vnf0,n_combiner_vnf0,used chunk num,used data length,used data shape,cache time,processing time
0,3,0.002,1,50,1,1,256,65536,"[1, 1, 65536]",0.544,1.171
0,3,0.002,2,50,1,1,256,65536,"[1, 1, 65536]",0.54,0.964
0,3,0.002,3,50,1,1,256,65536,"[1, 1, 65536]",0.532,0.972
0,3,0.002,4,50,1,1,256,65536,"[1, 1, 65536]",0.535,0.964
0,3,0.002,5,50,1,1,256,65536,"[1, 1, 65536]",0.533,1.082
0,3,0.002,6,50,1,1,256,65536,"[1, 1, 65536]",0.544,0.976
0,3,0.002,7,50,1,1,256,65536,"[1, 1, 65536]",0.533,0.975
0,3,0.002,8,50,1,1,256,65536,"[1, 1, 65536]",0.553,0.965
0,3,0.002,9,50,1,1,256,65536,"[1, 1, 65536]",0.54,0.963
0,3,0.002,10,50,1,1,256,65536,"[1, 1, 65536]",0.536,0.96
0,3,0.002,11,50,1,1,256,65536,"[1, 1, 65536]",0.532,0.964
0,3,0.002,12,50,1,1,256,65536,"[1, 1, 65536]",0.534,1.112
0,3,0.002,13,50,1,1,256,65536,"[1, 1, 65536]",0.533,0.964
0,3,0.002,14,50,1,1,256,65536,"[1, 1, 65536]",0.533,0.968
0,3,0.002,15,50,1,1,256,65536,"[1, 1, 65536]",0.546,0.956
0,3,0.002,16,50,1,1,256,65536,"[1, 1, 65536]",0.532,0.982
0,3,0.002,17,50,1,1,256,65536,"[1, 1, 65536]",0.534,0.975
0,3,0.002,18,50,1,1,256,65536,"[1, 1, 65536]",0.534,0.971
0,3,0.002,19,50,1,1,256,65536,"[1, 1, 65536]",0.553,1.038
0,3,0.002,20,50,1,1,256,65536,"[1, 1, 65536]",0.543,0.957
0,3,0.002,21,50,1,1,256,65536,"[1, 1, 65536]",0.537,0.965
0,3,0.002,22,50,1,1,256,65536,"[1, 1, 65536]",0.534,0.964
0,3,0.002,23,50,1,1,256,65536,"[1, 1, 65536]",0.533,0.965
0,3,0.002,24,50,1,1,256,65536,"[1, 1, 65536]",0.538,0.975
0,3,0.002,25,50,1,1,256,65536,"[1, 1, 65536]",0.536,0.963
0,3,0.002,26,50,1,1,256,65536,"[1, 1, 65536]",0.54,0.969
0,3,0.002,27,50,1,1,256,65536,"[1, 1, 65536]",0.541,0.966
0,3,0.002,28,50,1,1,256,65536,"[1, 1, 65536]",0.544,0.964
0,3,0.002,29,50,1,1,256,65536,"[1, 1, 65536]",0.536,1.053
0,3,0.002,30,50,1,1,256,65536,"[1, 1, 65536]",0.534,0.965
0,3,0.002,31,50,1,1,256,65536,"[1, 1, 65536]",0.533,0.965
0,3,0.002,32,50,1,1,256,65536,"[1, 1, 65536]",0.535,0.966
0,3,0.002,33,50,1,1,256,65536,"[1, 1, 65536]",0.534,0.983
0,3,0.002,34,50,1,1,256,65536,"[1, 1, 65536]",0.542,0.957
0,3,0.002,35,50,1,1,256,65536,"[1, 1, 65536]",0.535,0.964
0,3,0.002,36,50,1,1,256,65536,"[1, 1, 65536]",0.546,0.964
0,3,0.002,37,50,1,1,256,65536,"[1, 1, 65536]",0.535,0.97
0,3,0.002,38,50,1,1,256,65536,"[1, 1, 65536]",0.545,1.057
0,3,0.002,39,50,1,1,256,65536,"[1, 1, 65536]",0.553,0.969
0,3,0.002,40,50,1,1,256,65536,"[1, 1, 65536]",0.535,0.964
0,3,0.002,41,50,1,1,256,65536,"[1, 1, 65536]",0.552,0.959
0,3,0.002,42,50,1,1,256,65536,"[1, 1, 65536]",0.533,0.962
0,3,0.002,43,50,1,1,256,65536,"[1, 1, 65536]",0.535,0.966
0,3,0.002,44,50,1,1,256,65536,"[1, 1, 65536]",0.532,0.97
0,3,0.002,45,50,1,1,256,65536,"[1, 1, 65536]",0.534,0.967
0,3,0.002,46,50,1,1,256,65536,"[1, 1, 65536]",0.549,0.964
0,3,0.002,47,50,1,1,256,65536,"[1, 1, 65536]",0.536,0.966
0,3,0.002,48,50,1,1,256,65536,"[1, 1, 65536]",0.549,1.141
0,3,0.002,49,50,1,1,256,65536,"[1, 1, 65536]",0.532,0.985
0,3,0.002,50,50,1,1,256,65536,"[1, 1, 65536]",0.538,0.962
