mode,test id,chunk gap,epochs current,epochs,n_split_vnf2,n_combiner_vnf2,used chunk num,used data length,used data shape,cache time,processing time
1,1,0.002,26,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,27,50,2,1,8,2048,"[32.0, 64]",0.015,0.01
1,1,0.002,27,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,28,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,28,50,2,1,8,2048,"[32.0, 64]",0.01,0.028
1,1,0.002,29,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,29,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,30,50,2,1,8,2048,"[32.0, 64]",0.015,0.009
1,1,0.002,30,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,31,50,2,1,8,2048,"[32.0, 64]",0.015,0.009
1,1,0.002,31,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,32,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,32,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,33,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,33,50,2,1,8,2048,"[32.0, 64]",0.013,0.01
1,1,0.002,34,50,2,1,8,2048,"[32.0, 64]",0.014,0.011
1,1,0.002,34,50,2,1,8,2048,"[32.0, 64]",0.015,0.01
1,1,0.002,35,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,35,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,36,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,36,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,37,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,37,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,38,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,38,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,39,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,39,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,40,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,40,50,2,1,8,2048,"[32.0, 64]",0.014,0.011
1,1,0.002,41,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,41,50,2,1,8,2048,"[32.0, 64]",0.016,0.009
1,1,0.002,42,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,42,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,43,50,2,1,8,2048,"[32.0, 64]",0.015,0.01
1,1,0.002,43,50,2,1,8,2048,"[32.0, 64]",0.01,0.009
1,1,0.002,44,50,2,1,8,2048,"[32.0, 64]",0.015,0.01
1,1,0.002,44,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,45,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,45,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,46,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,46,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,47,50,2,1,8,2048,"[32.0, 64]",0.015,0.021
1,1,0.002,47,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,48,50,2,1,8,2048,"[32.0, 64]",0.014,0.009
1,1,0.002,48,50,2,1,8,2048,"[32.0, 64]",0.016,0.01
1,1,0.002,49,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,49,50,2,1,8,2048,"[32.0, 64]",0.014,0.01
1,1,0.002,50,50,2,1,8,2048,"[32.0, 64]",0.015,0.009
1,1,0.002,50,50,2,1,8,2048,"[32.0, 64]",0.017,0.009
1,1,0.002,1,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,1,50,4,1,4,1024,"[16.0, 64]",0.01,0.008
1,1,0.002,1,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,1,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,2,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,2,50,4,1,4,1024,"[16.0, 64]",0.013,0.009
1,1,0.002,2,50,4,1,4,1024,"[16.0, 64]",0.009,0.008
1,1,0.002,2,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,3,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,3,50,4,1,4,1024,"[16.0, 64]",0.008,0.009
1,1,0.002,3,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,3,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,4,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,4,50,4,1,4,1024,"[16.0, 64]",0.009,0.009
1,1,0.002,4,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,4,50,4,1,4,1024,"[16.0, 64]",0.006,0.019
1,1,0.002,5,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,5,50,4,1,4,1024,"[16.0, 64]",0.008,0.009
1,1,0.002,5,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,5,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,6,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,6,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,6,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,6,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,7,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,7,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,7,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,7,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,8,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,8,50,4,1,4,1024,"[16.0, 64]",0.009,0.008
1,1,0.002,8,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,8,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,9,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,9,50,4,1,4,1024,"[16.0, 64]",0.009,0.008
1,1,0.002,9,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,9,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,10,50,4,1,4,1024,"[16.0, 64]",0.001,0.01
1,1,0.002,10,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,10,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,10,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,11,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,11,50,4,1,4,1024,"[16.0, 64]",0.011,0.009
1,1,0.002,11,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,11,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,12,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,12,50,4,1,4,1024,"[16.0, 64]",0.013,0.009
1,1,0.002,12,50,4,1,4,1024,"[16.0, 64]",0.007,0.018
1,1,0.002,12,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,13,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,13,50,4,1,4,1024,"[16.0, 64]",0.01,0.008
1,1,0.002,13,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,13,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,14,50,4,1,4,1024,"[16.0, 64]",0.006,0.01
1,1,0.002,14,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,14,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,14,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,15,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,15,50,4,1,4,1024,"[16.0, 64]",0.005,0.008
1,1,0.002,15,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,15,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,16,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,16,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,16,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,16,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,17,50,4,1,4,1024,"[16.0, 64]",0.009,0.008
1,1,0.002,17,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,17,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,17,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,18,50,4,1,4,1024,"[16.0, 64]",0.006,0.01
1,1,0.002,18,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,18,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,18,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,19,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,19,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,19,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,19,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,20,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,20,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,20,50,4,1,4,1024,"[16.0, 64]",0.01,0.008
1,1,0.002,20,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,21,50,4,1,4,1024,"[16.0, 64]",0.009,0.008
1,1,0.002,21,50,4,1,4,1024,"[16.0, 64]",0.012,0.008
1,1,0.002,21,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,21,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,22,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,22,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,22,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,22,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,23,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,23,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,23,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,23,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,24,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,24,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,24,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,24,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,25,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,25,50,4,1,4,1024,"[16.0, 64]",0.014,0.008
1,1,0.002,25,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,25,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,26,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,26,50,4,1,4,1024,"[16.0, 64]",0.009,0.009
1,1,0.002,26,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,26,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,27,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,27,50,4,1,4,1024,"[16.0, 64]",0.006,0.013
1,1,0.002,27,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,27,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,28,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,28,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,28,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,28,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,29,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,29,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,29,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,29,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,30,50,4,1,4,1024,"[16.0, 64]",0.01,0.008
1,1,0.002,30,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,30,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,30,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,31,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,31,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,31,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,31,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,32,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,32,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,32,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,32,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,33,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,33,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,33,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,33,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,34,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,34,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,34,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,34,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,35,50,4,1,4,1024,"[16.0, 64]",0.01,0.009
1,1,0.002,35,50,4,1,4,1024,"[16.0, 64]",0.009,0.009
1,1,0.002,35,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,35,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,36,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,36,50,4,1,4,1024,"[16.0, 64]",0.006,0.01
1,1,0.002,36,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,36,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,37,50,4,1,4,1024,"[16.0, 64]",0.005,0.009
1,1,0.002,37,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,37,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,37,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,38,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,38,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,38,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,38,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,39,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,39,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,39,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,39,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,40,50,4,1,4,1024,"[16.0, 64]",0.006,0.01
1,1,0.002,40,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,40,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,40,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,41,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,41,50,4,1,4,1024,"[16.0, 64]",0.01,0.008
1,1,0.002,41,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,41,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,42,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,42,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,42,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,42,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,43,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,43,50,4,1,4,1024,"[16.0, 64]",0.009,0.009
1,1,0.002,43,50,4,1,4,1024,"[16.0, 64]",0.009,0.008
1,1,0.002,43,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,44,50,4,1,4,1024,"[16.0, 64]",0.01,0.008
1,1,0.002,44,50,4,1,4,1024,"[16.0, 64]",0.009,0.009
1,1,0.002,44,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,44,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,45,50,4,1,4,1024,"[16.0, 64]",0.007,0.009
1,1,0.002,45,50,4,1,4,1024,"[16.0, 64]",0.012,0.009
1,1,0.002,45,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,45,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,46,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,46,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,46,50,4,1,4,1024,"[16.0, 64]",0.011,0.008
1,1,0.002,46,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,47,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,47,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,47,50,4,1,4,1024,"[16.0, 64]",0.012,0.008
1,1,0.002,47,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,48,50,4,1,4,1024,"[16.0, 64]",0.011,0.008
1,1,0.002,48,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,48,50,4,1,4,1024,"[16.0, 64]",0.007,0.008
1,1,0.002,48,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,49,50,4,1,4,1024,"[16.0, 64]",0.008,0.008
1,1,0.002,49,50,4,1,4,1024,"[16.0, 64]",0.008,0.009
1,1,0.002,49,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,49,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,50,50,4,1,4,1024,"[16.0, 64]",0.006,0.009
1,1,0.002,50,50,4,1,4,1024,"[16.0, 64]",0.01,0.009
1,1,0.002,50,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,50,50,4,1,4,1024,"[16.0, 64]",0.006,0.008
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.013
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,1,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,2,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,3,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,4,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,5,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.003,0.008
1,1,0.002,6,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.008
1,1,0.002,7,50,8,1,2,512,"[8.0, 64]",0.002,0.007
1,1,0.002,8,50,8,1,2,512,"[8.0, 64]",0.002,0.008
